Zip Code,Less than $100,$100-$200,$200-$300,$300-$400,$400-$500,$500-$600,$600-$700,$700-$800,$800-$900,$900-$1000,More than $1000,Total number of delinquent residential accounts,PWSID,Size,row sum
93454,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,6.0
93455,7630.0,4508.0,920.0,322.0,144.0,74.0,38.0,22.0,14.0,13.0,31.0,13716.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,13716.0
95670,5777.0,4237.0,1014.0,329.0,146.0,73.0,31.0,21.0,12.0,8.0,35.0,11683.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,11683.0
95742,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,2.0
90630,11.0,26.0,28.0,44.0,28.0,19.0,16.0,16.0,14.0,4.0,117.0,323.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,323.0
90680,9.0,21.0,31.0,31.0,44.0,22.0,14.0,11.0,4.0,7.0,127.0,321.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,321.0
90720,8.0,32.0,61.0,71.0,49.0,30.0,35.0,32.0,22.0,9.0,22.0,371.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,371.0
90740,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,5.0
92804,2.0,2.0,3.0,1.0,2.0,0.0,4.0,4.0,6.0,3.0,13.0,40.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,40.0
92841,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,6.0
92870,7.0,14.0,32.0,34.0,56.0,50.0,27.0,23.0,26.0,20.0,97.0,386.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,386.0
93063,7.0,15.0,16.0,13.0,10.0,15.0,9.0,1.0,3.0,1.0,6.0,96.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,96.0
93065,4.0,2.0,1.0,14.0,18.0,18.0,19.0,8.0,2.0,0.0,2.0,88.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,88.0
93455,30.0,36.0,65.0,23.0,26.0,14.0,7.0,3.0,0.0,1.0,21.0,226.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,226.0
95670,57.0,321.0,108.0,110.0,21.0,14.0,21.0,12.0,10.0,13.0,133.0,820.0,"CA3410015,CA4210016,CA5610059,CA3010035,CA3010022",Large,820.0
92675,211.0,473.0,321.0,205.0,119.0,82.0,64.0,44.0,36.0,29.0,111.0,1695.0,CA3010030,Large,1695.0
